"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Modeling and Optimizing the Integrated Energy-Water Nexus for Hydrogen Generation","M. B. Rasheed; M. D. R-Moreno","Escuela Politécnica Superior, ISG, Universidad de Alcalá, Alcalá de Henares, Madrid, Spain; Escuela Politécnica Superior, ISG, Universidad de Alcalá, Alcalá de Henares, Madrid, Spain",2022 International Conference on Frontiers of Information Technology (FIT),"17 Feb 2023","2022","","","53","58","To meet the carbon-free energy and water demand requirements by Europe, this work has proposed an interconnected and integrated-energy-water-hydrogen (IEWH) system. Typically these systems are generally uncoupled, however, they may be interconnected and can be operated to provide green energy and water with reduced carbon footprints. This work has used power, water, and co-generation facilities to generate power, water, and hydrogen through the electrolysis process. Co-generation and power plants meet the water and energy demand for the electrolysis process. We propose an initial formulation of the mathematical models and objective functions of power, water, co-generation, and electrolysis facilities. The final optimization problem subject to generation, transmission, and process constraints is formulated as a nonlinear programming problem, which is solved using the CONOPT solver. Finally, the developed model is tested on a test case comprised of IEEE 30 standard bus and Hanoi water distributions, (UK), to validate the achievements in cost and CO2 reduction. Simulation results show that integration of hydrogen facilities to produce the electricity power significantly reduces the carbon emissions.","","979-8-3503-4593-3","10.1109/FIT57066.2022.00020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10043062","Energy network;Water network;Hydrogen production;Water electrolysis;Joint optimization;Nonlinear programming","Costs;Simulation;Cogeneration;Hydrogen;Programming;Linear programming;Minimization","","","","22","IEEE","17 Feb 2023","","","IEEE","IEEE Conferences"
"Stochastic Multi-objective Low-Carbon Generation Dispatch Considering Carbon Capture Plants","A. Akbari-Dibavar; B. Mohammadi-Ivatloo; K. Zare; T. Khalili; A. Bidram","Faculty of Electrical and Computer Engineering, University of Tabriz, Tabriz, Iran; Faculty of Electrical and Computer Engineering, University of Tabriz, Tabriz, Iran; Faculty of Electrical and Computer Engineering, University of Tabriz, Tabriz, Iran; Department of Electrical and Computer Engineering, University of New Mexico, Albuquerque, USA; Department of Electrical and Computer Engineering, University of New Mexico, Albuquerque, USA",2020 IEEE Industry Applications Society Annual Meeting,"1 Feb 2021","2020","","","1","6","This paper presents a multi-objective (MO) optimization for economic/emission dispatch (EED) problem incorporating hydrothermal plants, wind power generation, energy storage systems (ESSs) and responsive loads. The uncertain behavior of wind turbines and electric loads is modeled by scenarios. Stochastic programming is proposed to achieve the expected cost and emission production. Moreover, the carbon capture systems are considered to lower the level of carbon emission produced by conventional thermal units. The proposed optimization problem is tested on the IEEE 24-bus case study using DC power flow calculation. The optimal Pareto frontier is obtained, and a fuzzy decision-making tool determined the best solution among obtained Pareto points. The problem is modeled as mixed-integer non-linear programming in the General Algebraic Modelling System (GAMS) and solved using DICOPT solver.","2576-702X","978-1-7281-7192-0","10.1109/IAS44978.2020.9334846","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9334846","Carbon capture power plants;fuzzy decision-making tool;low carbon generation dispatch;multi-objective optimization;stochastic programming","Decision making;Stochastic processes;Carbon dioxide;Programming;Wind power generation;Optimization;Load modeling","","3","","20","IEEE","1 Feb 2021","","","IEEE","IEEE Conferences"
"Multi-stage Planning of Park-Level Integrated Energy System Considering Ladder-Type Carbon Emission Trading and Green Certificate Trading","J. Chen; J. Wang; W. Xue; K. Zou; J. Huang; Z. Bao; M. Yu","College of Electrical Engineering, Zhejiang University, Hangzhou, China; Integrated Service Branch, State Grid Zhejiang Electric Power Co. Ltd., Hangzhou, China; Integrated Service Branch, State Grid Zhejiang Electric Power Co. Ltd., Hangzhou, China; Integrated Service Branch, State Grid Zhejiang Electric Power Co. Ltd., Hangzhou, China; Integrated Service Branch, State Grid Zhejiang Electric Power Co. Ltd., Hangzhou, China; College of Electrical Engineering, Zhejiang University, Hangzhou, China; College of Electrical Engineering, Zhejiang University, Hangzhou, China",2023 IEEE/IAS Industrial and Commercial Power System Asia (I&CPS Asia),"3 Nov 2023","2023","","","656","662","Based on the interactive mechanism of ladder-type carbon emission trading and green certificate trading, this paper proposes a low-carbon multi-stage planning approach of park-level integrated energy system. Firstly, the operation principles of carbon emission trading and green certificate trading are studied. Then, by analyzing the carbon emission reduction by green certificates, the interactive mechanism between carbon emission trading and green certificate trading is proposed. Finally, the low-carbon multi-stage planning model is established, which considers ladder-type carbon emission trading and green certificate trading with the goal of minimizing the system's full life cycle cost. Simulation results demonstrate that the proposed approach can effectively improve the system's economic efficiency and reduce its carbon emissions.","","979-8-3503-3934-5","10.1109/ICPSAsia58343.2023.10294891","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10294891","park-level integrated energy system;multi-stage planning;carbon emission trading;green certificate trading;low-carbon","Costs;Energy resources;Simulation;Asia;Carbon dioxide;Emissions trading;Market research","","","","9","IEEE","3 Nov 2023","","","IEEE","IEEE Conferences"
"Impact of COVID-19 on the GHG emissions of the Peruvian Interconnected Electrical System","K. Hilares; R. Vargas; J. A. Gastelo-Roque","School of Sciences, Universidad Nacional Agraria La Molina, Lima, Perú; Environmental Engineering, Universidad Científica del Sur, Lima, Perú; FIME / Electrical Engineering, UNPRG / Instituto Politécnico Nacional Lambayeque, Perú, Mexico City, Mexico","2020 IEEE XXVII International Conference on Electronics, Electrical Engineering and Computing (INTERCON)","12 Oct 2020","2020","","","1","4","The COVID-19 pandemic has had an impact on the economy, industry, health, and key sectors in almost every country in the world. Electricity generation has been one of the sectors highly impacted by the national measures taken due to the pandemic. In Peru, a mandatory social quarantine was decreed that strongly impacted the demand and generation of electricity in the country. This paper studied the impact of social isolation measures, adopted by the COVID-19 pandemic, on greenhouse gas emissions (CO2, CH4, N2O) associated with the generation of electricity from the interconnected electricity system (SEIN) From Peru. A reduction in greenhouse gases of 1,599,285 tCO2e, equivalent to 60% with respect to the reference scenario, was estimated.","","978-1-7281-9377-9","10.1109/INTERCON50315.2020.9220258","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9220258","Greenhouse gases;COVID-19;interconnected power systems;electricity generation;climate change","","","2","","16","IEEE","12 Oct 2020","","","IEEE","IEEE Conferences"
"Emission Constrained Generation Expansion Planning considering Site-dependent Renewable Energy Sources of Pakistan","A. Haseeb; M. M. Ashraf; A. Arshad","Electrical Engineering Department, University of Engineering and Technology, Taxila, Taxila, Pakistan; Electrical Engineering Department, University of Engineering and Technology, Taxila, Taxila, Pakistan; Faculty of Electrical Engineering, Ghulam Ishaq Khan Institute of Engineering Sciences and Technology, Topi, Pakistan",2023 International Conference on Emerging Power Technologies (ICEPT),"20 Jun 2023","2023","","","1","6","The electric power industry has placed a high priority on reducing carbon emissions to mitigate their negative impact on the environment and to promote cost-effectiveness. To achieve this goal, the industry is increasingly integrating renewable energy sources, such as solar and wind power, into its expansion planning. However, the effectiveness of these sources varies considerably depending on the location. To minimize carbon emissions and costs, a study was conducted to develop a framework to solve the emission-constrained generation expansion problem using the GAMS optimization tool. This model incorporated a site dependent exploration of renewable energy sources, specifically solar and wind power potential of Pakistan. The study compared the carbon emission results with the base case that did not consider the site dependent Renewable Energy Sources and found that incorporating site-specific Renewable Energy Sources significantly reduced carbon emissions. The research highlights the importance of site-specific selection of renewable energy sources to ensure efficient deployment of renewable energy sources across different locations. It also provides valuable insights into the potential of renewable energy sources to reduce carbon emissions in the electrical power industry. By prioritizing site-specific renewable energy sources, power system planners can effectively incorporate renewable energy sources into their expansion plans to reduce carbon emissions. Exploring Pakistan's renewable potential, as recommended by this study, can reduce the country's reliance on imported fossil fuels for energy generation.","","979-8-3503-0101-4","10.1109/ICEPT58859.2023.10152338","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10152338","Renewable Energy Sources;Generation Expansion Planning;Power System Planning;GAMS","Renewable energy sources;Electric potential;Costs;Carbon dioxide;Wind power generation;Power industry;Fossil fuels","","","","16","IEEE","20 Jun 2023","","","IEEE","IEEE Conferences"
"Low carbon optimization method of transport network and power grid coupling network for dual carbon target","D. Wu; Z. Liu; H. Bai; W. Kong; Y. Qiao","Distribution Network Business Unit, Zhejiang Huayun Electric Power Design & Consulting Co., Hangzhou, China; Distribution Network Business Unit, Zhejiang Huayun Electric Power Design & Consulting Co., Hangzhou, China; Distribution Network Business Unit, Zhejiang Huayun Electric Power Design & Consulting Co., Hangzhou, China; Distribution Network Business Unit, Zhejiang Huayun Electric Power Design & Consulting Co., Hangzhou, China; School of Electrical Engineering, Zhejiang University, Hangzhou, China",2023 4th International Conference on Smart Grid and Energy Engineering (SGEE),"1 Apr 2024","2023","","","86","91","New energy vehicles represented by electric vehicles and hydrogen fuel cell vehicles have both transportation and power consumption properties, and will generate upstream power generation carbon emissions while charging or hydrogenating. Therefore, it is urgent to solve how to reduce carbon emissions of the entire system by optimizing the charging load of new energy vehicles. A low carbon optimization method for the coupling network of transportation network and power grid is proposed. First, the driving and charging behaviours of new energy vehicles are modelled to obtain the operating load of the energy supply station, and then carbon emissions are traced and tracked according to the optimal power flow results of the power grid. Then, an optimization solution framework and method based on the simulated annealing algorithm are proposed. Under the premise of not sacrificing the original charging or hydrogenation needs of users, only the spatiotemporal distribution of energy supply load is transferred. Part of the power originally borne by thermal power is transferred to new energy generation, which improves the local consumption of new energy while reducing the total carbon emissions of the entire coupling network. Finally, an example is given to verify the effectiveness of the proposed low-carbon scheduling method.","","979-8-3503-5961-9","10.1109/SGEE60678.2023.10481769","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10481769","Transportation network - distribution network coupling;Electro-hydrogen coupling;Nash equilibrium","Couplings;Target tracking;Thermal engineering;Transportation;Carbon dioxide;Simulated annealing;Spatiotemporal phenomena","","","","9","IEEE","1 Apr 2024","","","IEEE","IEEE Conferences"
"A Preliminary Study on the Construction of New Rural Power Grid under the Dual-Carbon Target","M. Wang; D. Wu; W. Luo; Y. Sui; Z. Shi; J. Zhang; Y. Li; Z. Shen","Design Center State Grid Shanxi Electric Power Economic Technology Research Institute, Taiyuan, China; Design Center State Grid Shanxi Electric Power Economic Technology Research Institute, Taiyuan, China; Design Center State Grid Shanxi Electric Power Economic Technology Research Institute, Taiyuan, China; Technical and Economic Evaluation Center State Grid Shanxi Electric Power Economic Technology Research Institute, Taiyuan, China; Design Center State Grid Shanxi Electric Power Economic Technology Research Institute, Taiyuan, China; Design Center State Grid Shanxi Electric Power Economic Technology Research Institute, Taiyuan, China; Design Center State Grid Shanxi Electric Power Economic Technology Research Institute, Taiyuan, China; Planning Development Research Center State Grid Shanxi Electric Power Economic Technology Research Institute, Taiyuan, China",2021 IEEE 5th Conference on Energy Internet and Energy System Integration (EI2),"25 Feb 2022","2021","","","2193","2196","With the rapid development of the rural economy and the continuous increase in electricity consumption, the problems of high energy consumption, multiple failures, weak loading, and poor environmental protection in rural power grids have become increasingly prominent, which are incompatible with the green development concept advocated by the country. In order to meet the needs of economic development and respond to the national dual-carbon target strategy, this article starts with analyzing the status quo of rural power grids, studying the future development direction of rural power grids, and proposing a new rural power grid construction plan based on clean energy and optimized network structure for reference.","","978-1-6654-3425-6","10.1109/EI252483.2021.9713477","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9713477","rural power grid;optical storage technology;power grid construction","Economics;Energy consumption;Conferences;Loading;Green products;System integration;Power grids","","3","","8","IEEE","25 Feb 2022","","","IEEE","IEEE Conferences"
"Environmental Feasibility of PVT Drying System","S. Tiwari; P. Tiwari; R. K. Sahdev; V. K. Dwivedi","SNU, Dadri, UP, India; MMMUT, Gorakhpur; UIET, MDU, Rohtak; MMMUT, Gorakhpur",2020 International Conference on Electrical and Electronics Engineering (ICE3),"23 Jun 2020","2020","","","773","777","In present communication, environ-economic analysis has been done for PVT drying system in which different types of PV module (c-Si, p-Si or m-Si, a-Si, CdTe, and CIGS) taken into consideration. Environmental feasibility has been explored in terms of CO2 emission, net CO2 mitigation and carbon credit earned based on energy and exergy output of the system on yearly basis. For yearly analysis of PVT system based on energy, input data has been taken from IMD Pune, India. The results showed that CO2 emission is maximum in the case of c-Si and minimum in CIGS manufacturing for given setup, respectively. Further, carbon credit earned has been evaluated based on energy and exergy analysis and found to be minimum and maximum in the case of CIGS and C-Si respectively.","","978-1-7281-5846-4","10.1109/ICE348803.2020.9122886","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9122886","PVT dryer;embodied energy;CO2 mitigation;Carbon credit earned","","","1","","10","IEEE","23 Jun 2020","","","IEEE","IEEE Conferences"
"Analysis and Optimization for Power Generation Structure of Large City towards Carbon Neutrality Targets","Y. Zhang; S. Xia; F. Yang; E. Jiang; Y. Chen","Department of Development and Planning State Grid, Shanghai Municipal Electrical Power Company, Shanghai, China; Department of Development and Planning State Grid, Shanghai Municipal Electrical Power Company, Shanghai, China; Electric Power Research Institute, State Grid Shanghai Municipal Electrical Power Company, Shanghai, China; College of Electrical Engineering, Shanghai University of Electric Power, Shanghai, China; College of Electrical Engineering, Shanghai University of Electric Power, Shanghai, China",2023 3rd International Conference on Energy Engineering and Power Systems (EEPS),"22 Sep 2023","2023","","","181","185","This paper presents an analysis and optimization of power generation structure of large city in the context of carbon peak and carbon neutrality goals. A capacity expansion planning model is introduced, and a 8760h time-series simulation is conducted under six different scenarios. The simulation results offer insights into the optimal power generation structure for a large city in 2030 and 2060. The findings highlight that not only the local renewable energy, but also the imported electricity, energy storage, V2G, and DSM are crucial measures to achieve the carbon neutrality target in 2060.","","979-8-3503-1385-7","10.1109/EEPS58791.2023.10257000","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10257000","carbon neutrality;power generation structure;capacity expansion planning model","Renewable energy sources;Vehicle-to-grid;Urban areas;Energy measurement;Carbon neutral;Planning;Power generation","","","","10","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Short-term Unit Commitment Using Advanced Direct Load Control","R. Isomura; T. Yabiku; K. Tamashiro; I. Jalloh; T. Senjyu","Electrical and Electronics Engineering, University of the Ryukyus, Okinawa, Japan; Electrical and Electronics Engineering, University of the Ryukyus, Okinawa, Japan; Electrical and Electronics Engineering, University of the Ryukyus, Okinawa, Japan; Electrical and Electronics Engineering, University of the Ryukyus, Okinawa, Japan; Electrical and Electronics Engineering, University of the Ryukyus, Okinawa, Japan",2020 IEEE REGION 10 CONFERENCE (TENCON),"22 Dec 2020","2020","","","1023","1028","In recent years, there is a tendency to reduce greenhouse gas emissions internationally in consideration of environmental problems. In the field of electric power systems, the introduction of renewable energy power generation facilities centered on photovoltaic power generation is being promoted in order to reduce greenhouse gas emissions. However, if these power generation facilities are introduced excessively, a duck curve phenomenon occurs in which the operating efficiency of the thermal power generator is poor. Currently, we are reducing the output of photovoltaic power generation equipment to avoid the duck curve phenomenon. In order to suppress the output, it is not possible to further install renewable energy power generation equipment, and the limit of introduction comes with a fixed amount. Therefore, this paper proposes a new load demand control method that improves the duck curve phenomenon without hindering the introduction of renewable energy power generation equipment. In addition, in order to make the proposed method more active, the usual unit commitment has a time interval of 1 hour, but at the same time, we also devised a time interval of 30 minutes. We show that by performing a short-term unit commitment using the proposed method, the optimal operation can be performed even when a large amount of renewable energy power generation is introduced.","2159-3450","978-1-7281-8455-5","10.1109/TENCON50793.2020.9293696","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9293696","Unit Commitment;Renewable Energy;Ad-vanced Direct Load Control;Ramp rate","Generators;Batteries;Power systems;Renewable energy sources;Photovoltaic systems;Load modeling;Discharges (electric)","","","","7","IEEE","22 Dec 2020","","","IEEE","IEEE Conferences"
"optimization of Quaid-e-Azam Solar power park introducing axial tracking for the increase in Annual Energy Harvest","M. H. Latif; T. Ahmed; W. Khalid; M. A. Yaqoob; W. Sultan","Centre for Energy Research and Development, University of Engineering and Technology, Lahore, Pakistan; Centre for Energy Research and Development, University of Engineering and Technology, Lahore, Pakistan; Centre for Energy Research and Development, University of Engineering and Technology, Lahore, Pakistan; Alternate Energy Research & Innovation Lab, KICS University of Engineering and Technology, Lahore, Pakistan; Alternate Energy Research & Innovation Lab, KICS University of Engineering and Technology, Lahore, Pakistan",2019 3rd International Conference on Energy Conservation and Efficiency (ICECE),"27 Dec 2019","2019","","","1","8","With the exponential increase in the Energy demand and high reliance on thermal generation, Pakistan is having severe energy security issues. Harvesting of renewable energy for the achievement of green sustainable energy is the way forward. Pakistan is blessed with a strategic location having highly optimum solar irradiation throughout the year. Solar PV modules are installed to harvest the energy. With the changing sun trajectory along the year, to improve the harvesting, PV systems are equipped with solar tracker that improves the energy yield. Quaid-e-Azam Solar Power Park in Bahawalpur is a landmark project by Government of Pakistan to set the orientation towards renewable energy. The solar arrays in the power park are set at a fixed angle of 32°. This study takes into consideration the results obtained in the yield by the alteration of tilt angles using the single-axis and dual-axis tracking systems. The simulations are carried out on the PV SYST and RETScreen software to indicate the optimization potential and its translation to reduction in GHG emissions. The results obtained indicates an improvement of 16.71% and 22.40% respectively in the annual yield of the Quaid-e-Azam solar power using single and dual axis tracker respectively. In addition to this, the optimization tends to the further reduce the GHG emissions by 17.8% and 24.65% employing single and dual axis tracking.","","978-1-7281-4523-5","10.1109/ECE.2019.8921208","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8921208","PV;Single Axis PV Tracking;Dual Axis PV Tracking;GHG Emissions","Power generation;Tracking;Production;Simulation;Sun;Renewable energy sources","","2","","11","IEEE","27 Dec 2019","","","IEEE","IEEE Conferences"
"Adaptive Over Current Protection of SPV Integrated Distribution Systems","O. M. Malla; V. A V; D. M","Department of Electrical Engineering, National Institute of Technology, Calicut, India; Department of Electrical Engineering, National Institute of Technology, Calicut, India; Department of Electrical Engineering, National Institute of Technology, Calicut, India",2023 IEEE International Conference on Energy Technologies for Future Grids (ETFG),"2 Feb 2024","2023","","","1","6","The integration of solar photovoltaic (SPV) system to conventional grid causes various protection challenges in the distribution systems. These challenges arise due to modified network topologies, limited fault current contribution, and bidirectional power flows. The low fault current contribution of inverter-based resources is due to the thermal constraints of converter switches. The reduction in current contribution from inverter-based sources causes the maloperation of conventional over-current relaying schemes in the distribution system. Also, the varying load levels limit the operation of conventional voltage-restrained relays. In this paper, a new methodology is developed to mitigate the issues of existing over-current relays (OCRs). This approach uses local positive sequence current and voltage to modify the pickup current of the relay and makes it adaptive to different loading conditions. In this work, the SPV plant model is operated in voltage control mode where the SPV plant complies with grid codes, i.e., the fault ride-through (FRT) condition. The methodology developed is validated on an IEEE 9-bus system in PSCAD platform. Hardware-in-the-loop testing using Speedgoat real-time simulator as power system and Texas Instruments launchpad as relay validates the performance of the proposed method in real-time.","","978-1-6654-7164-0","10.1109/ETFG55873.2023.10407682","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10407682","Distribution Energy Resources (DERs);Fault Ride Through (FRT);Hardware-in-the-Loop (HIL);Inverter-Based Resources (IBRs);Over-Current Relay (OCR);Positive Sequence Component;Reactive Power;Solar Photo Voltaic (SPV)","Optical character recognition;Loading;Real-time systems;Relays;Voltage control;Fault currents;Testing","","1","","23","IEEE","2 Feb 2024","","","IEEE","IEEE Conferences"
"A Comprehensive Evaluation Indicator System of ""Source-Grid-Load"" Interaction","Y. Li; J. Liu; M. Huang; S. Yu; H. Liu","Power Automation Department, China EPRI, Nanjing, China; Power Automation Department, China EPRI, Nanjing, China; State Grid Ningxia Electric Power Co.Ltd., Yinchuan, China; Power Automation Department, China EPRI, Nanjing, China; State Grid Ningxia Electric Power Co.Ltd., Yinchuan, China",2019 IEEE 3rd Conference on Energy Internet and Energy System Integration (EI2),"9 Apr 2020","2019","","","2043","2047","The ""source-grid-load"" interaction involving three major types of entities which are obviously source, gird and load, will have an important impact on the entire power system. In order to evaluate the interaction effect, this paper designs an overall evaluation framework and proposes a comprehensive indicator system respectively related to each participant. The research results can help to guide the positive interaction among source, grid and load, and promote the optimal allocation of power system resources.","","978-1-7281-3137-5","10.1109/EI247390.2019.9062169","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9062169","""Source-Grid-Load"";evaluation framework;indicator system","Power grids;Power supplies;Renewable energy sources;Load flow;Economics;Entropy","","1","","6","IEEE","9 Apr 2020","","","IEEE","IEEE Conferences"
"Renewable energy generation, electric vehicles, storage technologies, and hydrogen for mobility – contribution to the 2030 Portuguese energy and climate targets","A. Lopes; J. Sousa; C. Camus; J. Lagarto","ISEL/IPL, Lisbon, Portugal; ISEL/IPL – INESC-ID, Lisbon, Portugal; ISEL/IPL – INESC-ID, Lisbon, Portugal; ISEL/IPL – INESC-ID, Lisbon, Portugal",2022 18th International Conference on the European Energy Market (EEM),"20 Oct 2022","2022","","","1","7","Growing concerns with climate change has prompted governments for action. Portugal put forward ambitious targets through its National Energy and Climate Plan 2030 (PNEC2030) and the Roadmap for Carbon Neutrality 2050 (RNC2050) to reduce CO2 emissions. In this context, the present work analyzes the Portuguese commitments under the 2030 scenarios presented in the PNEC2030 and RNC2050. Simulations of the Portuguese system were carried out using the simulator developed by the ISEL Energy Systems Research Group. This simulator, implemented in GAMS language, performs the unit commitment, economic dispatch, and hydrothermal coordination of the Portuguese power system that minimizes the full operational system costs. Base case results for 2030 showed a 42 GWh renewable energy curtailment. Measures to integrate this excess of renewable energy are presented both with additional storage systems and green hydrogen production.","2165-4093","978-1-6654-0896-7","10.1109/EEM54602.2022.9921124","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9921124","Electric vehicles;Energy storage;Hydrogen systems;Power generation dispatch;Renewable energy sources","Electric vehicles;Energy storage;Power generatoin;Climate change;Renewable energy sources;Government policies;Hydrogen powered vehicles","","1","","11","IEEE","20 Oct 2022","","","IEEE","IEEE Conferences"
"Analysis of Key Technologies in the Transnational Electricity and Carbon Linkage Market in the Lancang-Mekong Region","S. Liu; H. Li; Y. Xie; X. Lu; F. Tian; M. Cai","Marketing & Trade Department, CSG Yunnan International Co., Ltd, Kunming, China; Marketing & Trade Department, CSG Yunnan International Co., Ltd, Kunming, China; Marketing & Trade Department, CSG Yunnan International Co., Ltd, Kunming, China; Marketing & Trade Department, CSG Yunnan International Co., Ltd, Kunming, China; Marketing & Trade Department, CSG Yunnan International Co., Ltd, Kunming, China; Marketing & Trade Department, CSG Yunnan International Co., Ltd, Kunming, China",2023 IEEE International Conference on Power Science and Technology (ICPST),"4 Jul 2023","2023","","","578","584","This article analyzes the cost compensation mechanism for thermal power generation enterprises after reducing power generation, studies the ways for power generation enterprises in the Lancang-Mekong region to participate in the carbon trading market, and proposes key technical points for the construction of a multinational electricity and carbon linkage market in the Lancang-Mekong region.","","979-8-3503-1135-8","10.1109/ICPST56889.2023.10165537","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10165537","Lancang-mekong region;clean energy;carbon emissions;thermal power generation","Couplings;Systems operation;Asia;Reliability engineering;Power systems;Thermal analysis;Rivers","","","","12","IEEE","4 Jul 2023","","","IEEE","IEEE Conferences"
"Distributed Energy and Carbon Emission Right Trading in Local Energy Systems Considering the Emission Obligation on Demand Side","T. Wan; Y. Tao; J. Qiu; S. Lai","School of Electrical and Information Engineering, The University of Sydney, Sydney, NSW, Australia; School of Electrical and Information Engineering, The University of Sydney, Sydney, NSW, Australia; School of Electrical and Information Engineering, The University of Sydney, Sydney, NSW, Australia; School of Electrical and Information Engineering, The University of Sydney, Sydney, NSW, Australia",IEEE Systems Journal,"12 Dec 2023","2023","17","4","6292","6301","The power sector is a major source of carbon emissions. To realize emission reduction, distributed energy resources (DERs), such as rooftop photovoltaics (PVs), are developing rapidly. To accommodate numerous emerging DERs, local energy systems (LES) and peer-to-peer (P2P) trading have aroused more and more attention. In this article, a P2P energy trading model is proposed to enable LESs to accommodate numerous emerging DERs and to reduce carbon emissions from the power sector by considering the emission obligation on the demand side. In the proposed distributed transaction framework, it is pointed out that demands are the underlying driver of carbon emissions. Therefore, a double taxation mechanism is considered. Free quotas are allocated to the prosumers on the demand side. If the indirect emission of the consumer exceeds the allocated free quotas, it has to purchase additional carbon emission rights (CERs) in a local integrated carbon and electricity market. First, an energy dispatch model in the distribution system is proposed to solve the power flow. Second, based on the power flow, the carbon emission flow model is utilized to track the emission from the generation side to the demand side. Third, CER trading is then integrated into the P2P trading model to encourage local transactions between prosumers. The formulated problem is solved through a distributed optimization algorithm to enhance the computation efficiency and protect the private information of prosumers. The proposed framework and methodology are verified in case studies.","1937-9234","","10.1109/JSYST.2023.3298889","Australian Research Council Research Hub(grant numbers:IH180100020); ARC Training Centre(grant numbers:IC200100023); ARC Linkage(grant numbers:LP200100056,ARC DP220103881); Shenzhen Institute of Artificial Intelligence and Robotics for Society; National Natural Science Foundation of China(grant numbers:71931003,72061147004); National Natural Science Foundation of China(grant numbers:72171206); Shenzhen Key Lab of Crowd Intelligence Empowered Low-Carbon Energy Network(grant numbers:ZDSYS20220606100601002); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10210332","Carbon emission flow (CEF);carbon emission right (CER) trading;double taxation mechanism;peer-to-peer (P2P) trading","Carbon dioxide;Mathematical models;Emissions trading;Generators;Costs;Peer-to-peer computing;Renewable energy sources","","5","","33","IEEE","7 Aug 2023","","","IEEE","IEEE Journals"
"AC Power Flow-Based Transmission Constrained Generation Expansion Planning with Intermittent RES","J. K. Charles; P. M. Moses; J. M. Mbuthia","Dept. of Electrical & Information Engineering, University of Nairobi, Nairobi, Kenya; Dept. of Electrical & Electronic Engineering, South Eastern Kenya University, Kitui, Kenya; Dept. of Electrical & Information Engineering, University of Nairobi, Nairobi, Kenya",2023 IEEE AFRICON,"31 Oct 2023","2023","","","1","6","Transmission Constrained Generation Expansion Planning (TC-GEP) optimization has been solved majorly using the less reliable DC power flow analysis. In this paper, the TC-MOGEP problem is formulated based on AC-power flow analysis and considering presence of variable/intermittent Renewable Energy Sources (vRES). vRES related constraints in terms of resource availability and variability are considered to ensure reliability and security of supply. The paper studies the dynamics brought about by inclusion of both AC-power flow analysis and vRES in TC-GEP optimization. When considering AC power flow constraints, feasible TC-GEP results were achieved up to the fourth year of optimization (45MW). Beyond this load, no feasible solutions could be obtained even with increased investment in generation sources due to divergence of the AC-based power flow analysis. The divergence was caused by unsatisfied constraints majorly overloading of existing transmission lines. Though penetration of vRES in the optimized expansion plans slightly increased the generation investment cost by 2.5% it significantly reduced the operational cost by approximately 50% resulting to an overall cost reduction of up to 19%. Using the proposed formulation and solution methodology a 6.5% and 4.5% annual average share of vRES were realized in installed capacity and energy mix respectively. This penetration level resulted to a 55% reduction in CO2 emissions.","2153-0033","979-8-3503-3621-4","10.1109/AFRICON55910.2023.10293579","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10293579","Generation Expansion Planning;Intermittent/ Variable Renewable Energy Sources;AC Power Flow","Renewable energy sources;Costs;Power transmission lines;Metaheuristics;Planning;Reliability;Security","","","","22","IEEE","31 Oct 2023","","","IEEE","IEEE Conferences"
