"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"AI based CO2 and Locational Marginal Emission up to End Users with Energy Mix","A. Saber; M. A. Alam; T. Khandelwal","Optimization & AI Dept., Operation Technology Inc., Irvine, CA, USA; Optimization & AI Dept., Operation Technology Inc., Irvine, CA, USA; T&D Dept. Operation Technology Inc., Irvine, CA, USA",2024 IEEE Power & Energy Society General Meeting (PESGM),"4 Oct 2024","2024","","","1","5","In the pursuit of clean energy goals set by various countries and states for 2030, it is imperative to assess Carbon Emission Flow (CEF) accurately across the entire energy supply chain. This paper introduces an innovative approach employing Artificial Intelligence (AI) techniques to calculate both direct (Scope 1) and indirect (Scope 2) CEF, encompassing power generation, transmission, and end-user consumption. While direct emissions from connected generators can be measured using power generation data, heat rates, and fuel types, indirect emissions from imported/exported power require AI algorithms analyzing historical and real-time data. CEF of an element is the amount of CO2 generated from power sources for the corresponding element. Our methodology computes the total (both direct and indirect) and Locational Marginal Emission (LME) for diverse energy mixes at each node and load in the power network. This approach provides precise, location specific CEF data, allowing identification of nodes with varying carbon intensity. By understanding the emissions landscape, policymakers can develop targeted strategies, facilitating the reduction of carbon emissions and guiding future taxation policies. This innovative AI-driven framework enhances our ability to transition towards a sustainable energy future while meeting clean energy targets.","1944-9933","979-8-3503-8183-2","10.1109/PESGM51994.2024.10688534","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10688534","CO2 Footprint;Energy Mix;DER;Locational Marginal Emission;Scope 1/2;Data Driven AI Model","Green energy;Accuracy;Supply chains;Carbon dioxide;Real-time systems;Stakeholders;Artificial intelligence;Waste disposal;Carbon emissions;Power generation","","","","24","IEEE","4 Oct 2024","","","IEEE","IEEE Conferences"
"Low Carbon Optimized Operation of Integrated Energy Systems Counting Solar Thermal Power Plants and Hydrogen Energy Storage","Z. Li; W. Zhang; G. Li; Z. Zhao; Y. Wang; Y. Qin; L. Guo","Economic and Technical Research Institute of State Grid Jiangsu Electric Power Co., Ltd., Jiangsu, China; Economic and Technical Research Institute of State Grid Jiangsu Electric Power Co., Ltd., Jiangsu, China; Economic and Technical Research Institute of State Grid Jiangsu Electric Power Co., Ltd., Jiangsu, China; School of Economics and Management, North China Electric Power University, Beijing, China; School of Economics and Management, North China Electric Power University, Beijing, China; School of Economics and Management, North China Electric Power University, Beijing, China; School of Economics and Management, North China Electric Power University, Beijing, China",2023 3rd International Conference on Energy Engineering and Power Systems (EEPS),"22 Sep 2023","2023","","","326","332","In order to realize the low carbon development under the double carbon background and solve the multi-energy supply and energy saving and emission reduction problems of integrated energy system, a low carbon optimized operation strategy of integrated energy system containing a kind of solar thermal power plant and hydrogen energy storage is proposed. By analyzing the joint operation of TES system and hydrogen energy storage system, a multi-storage joint supply model is established to effectively realize the mutual transfer of electricity-thermal energy, improve energy utilization and optimize the operational flexibility of the system. Carbon trading and carbon tax are introduced into the system decision, and a low-carbon dispatch optimization model of the integrated energy system is constructed with the objective of minimizing the comprehensive costs of energy purchase, operation and maintenance, and carbon trading costs. Finally, different scenarios of operation are analyzed and the optimization model is simulated and analyzed.","","979-8-3503-1385-7","10.1109/EEPS58791.2023.10257104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10257104","Solar thermal power plant;hydrogen storage;integrated energy system;low carbon operation","Analytical models;Hydrogen storage;Costs;Hydrogen;Thermal engineering;Heat engines;Carbon dioxide","","","","12","IEEE","22 Sep 2023","","","IEEE","IEEE Conferences"
"Influence of Carbon Capture Technology Application on the Peak-regulating Capacity of Coal-fired Units","X. Jiang; X. Lei; H. Zhang; F. Yao; X. Yuan; H. Chen","Economic Research Institute, State Grid Liaoning Electric Power Co. Ltd, Shenyang, China; China Energy Engineering Group Shanxi Electric Power Engineering Co., Ltd, China; Economic & Technology Research Institute,State Grid Shandong Electric Power Company, China; State Grid Chongqing Economic Research Institute, Chongqing, China; North China Electric Power University, Beijing, China; North China Electric Power University, Beijing, China",2023 8th Asia Conference on Power and Electrical Engineering (ACPEE),"31 May 2023","2023","","","1372","1378","Coal-fired power plants are by far the largest single source of carbon emissions in the country, and in the context of the ""two-carbon"" target, it is urgent to reduce carbon emissions from coal-fired power plants. At present, CCUS (Carbon capture, Storage and utilization) technology is the only technology that can reduce carbon dioxide emissions of coal-fired power plants on a large scale. At present, the commonly used technology is to install carbon capture devices on the basis of traditional coal-fired power stations to form carbon capture power plants. However, the introduction of carbon capture devices will affect the operation of power plants and peak load control ability. Based on the analysis of the basic principles of different carbon capture technologies, this paper selects a suitable carbon capture scheme based on a typical coal-fired power plant in China. By constructing the simulation models of conventional coal-fired thermal power units and carbon capture power plants, the operation interval of carbon capture power plants is obtained. Meanwhile, the peak regulating performance of power plants installed with carbon capture devices and its influence on the peak regulating capacity of power grids are analyzed.","","979-8-3503-4552-0","10.1109/ACPEE56931.2023.10135670","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10135670","CCUS;Coal-fired power plants;Carbon capture power plant;Peak regulation","Performance evaluation;Power supplies;Carbon dioxide;Regulation;Power grids;Carbon;Power generation","","1","","16","IEEE","31 May 2023","","","IEEE","IEEE Conferences"
"Research on Impact of Carbon Emission Reduction on Enterprise Value Based on Multiple Linear Regression Model","Y. Xiong; H. Lin","School of Management, Wuhan University of Science and Technology, Wuhan, China; School of Management, Wuhan University of Science and Technology, Wuhan, China","2023 IEEE 3rd International Conference on Electronic Communications, Internet of Things and Big Data (ICEIB)","7 Jul 2023","2023","","","387","391","The purpose of this study is to discuss the impact of carbon emission reduction on enterprise value and to help enterprises maximize enterprise value while saving energy and reducing emissions. Using case analysis and empirical analysis methods, we construct a multiple linear regression equation using the data of A-share enterprises listed in Shanghai and Shenzhen from 2017 to 2020 in the power, heat production, and supply industries to test the impact of carbon emission reduction on enterprise value. With China Huadian Corporation as an example, we analyze the impact mechanism of carbon emission reduction on enterprise value. Carbon emission reduction can promote enterprises' environmental performance and social reputation. Although enterprises spend a certain amount of cost in the process of carbon emission reduction, technological improvement, and structural optimization can also help enterprises improve resource utilization rate so that enterprises can gain competitive advantages and thus improve their ability to create value. The results show that there is a positive correlation between carbon emission reduction and enterprise value. Enterprises need to pay attention to reducing carbon emissions to achieve a win-win situation of environmental benefits and economic benefits.","","979-8-3503-3386-2","10.1109/ICEIB57887.2023.10170646","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10170646","Multiple linear regression model;carbon emission reduction;enterprise value;carbon information disclosure;big climate data","Industries;Linear regression;Carbon dioxide;Production;Data models;Mathematical models;Resource management","","1","","10","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"The Role of Natural Gas Thermal Generation in the Reliability of an Electrical System and the Importance of Electro-Energy Integration for the Energy Transition","A. Oliveira; J. Santos; J. Mello; D. Ramos; V. Nascimento; M. Udaeta; D. M. P. Orozco","Thermal Power Plants Projects, Thymos Energia, São Paulo, Brazil; Strategy & New Business, Thymos Energia, São Paulo, Brazil; Thymos Energia, São Paulo, Brazil; Energy Systems Dept., University of São Paulo, São Paulo, Brazil; Energy Systems Dept., University of São Paulo, São Paulo, Brazil; Energy Systems Dept., University of São Paulo, São Paulo, Brazil; XM S.A E.S.P, Medellín, Colombia",2024 IEEE Technology and Engineering Management Society (TEMSCON LATAM),"24 Oct 2024","2024","","","1","6","The objective of this work is to enhance understanding of the importance of Natural Gas Thermal Power Plants in ensuring the reliability of the National Interconnected System, particularly during the Energy Transition process. This context involves the large-scale integration of Non-Dispatchable Renewable Sources. Furthermore, the aim is to demonstrate how electro-energy integration with Argentina can contribute to this scenario.","","979-8-3503-5431-7","10.1109/TEMSCONLATAM61834.2024.10717653","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10717653","Thermal power plants;natural gas;reliability;supply adequacy;energy export;energy import","Renewable energy sources;Engineering management;Thermal engineering;Interconnected systems;Thermal management;Reliability engineering;Large scale integration;Natural gas;Power generation","","","","23","IEEE","24 Oct 2024","","","IEEE","IEEE Conferences"
"Low-carbon Optimization Operation of Integrated Energy System Considering Ladder-type Carbon Trading and Carbon Capture","J. Chen; K. Ning; Q. Zhang; Q. Xu; W. Chen; X. Yu","College of New Energy, China University of Petroleum (Huadong), Qingdao, China; College of New Energy, China University of Petroleum (Huadong), Qingdao, China; Qingdao Ruinengda Electrical Technology Limited Company, Qingdao, China; College of New Energy, China University of Petroleum (Huadong), Qingdao, China; College of New Energy, China University of Petroleum (Huadong), Qingdao, China; College of New Energy, China University of Petroleum (Huadong), Qingdao, China",2022 7th Asia Conference on Power and Electrical Engineering (ACPEE),"1 Jun 2022","2022","","","1916","1921","Integrated energy system (IES) is an ideal method to improve the energy utilization efficiency and cut down the emission of CO2. In this paper, different carbon trading mechanisms are applied to study the advantage of ladder-type carbon trading mechanism. Numerical results show its advancement in carbon emission reduction. Then, generators with different capacity and carbon emission intensity are transformed into carbon capture devices respectively to study the influence of carbon capture in low-carbon economic operation of IES. Results show that generators with large capacity and low carbon emission intensity are more suitable to be transformed into carbon capture device.","","978-1-6654-1819-5","10.1109/ACPEE53904.2022.9784059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9784059","Integrated energy system;Carbon trading;Carbon capture;optimal scheduling","Electrical engineering;Costs;Asia;Power distribution;Carbon dioxide;Generators;Optimization","","5","","10","IEEE","1 Jun 2022","","","IEEE","IEEE Conferences"
"Low-carbon Economic Dispatch of Integrated Energy System Considering Hydrogen Mixing in Natural Gas Pipeline","D. Xie; L. Kang; Y. Jia; H. Chen; F. Tian; Y. Bai; B. Zhang; X. Cui","State Grid Shaoxing Power Supply Company, Shaoxing, China; Shanxi Key Lab. of Power System Operation and Control, Taiyuan University of Technology, Taiyuan, China; Shanxi Key Lab. of Power System Operation and Control, Taiyuan University of Technology, Taiyuan, China; State Grid Shanxi Electric Power Company, Taiyuan Power Supply Company, Taiyuan, China; State Grid Shanxi Electric Power Company, Taiyuan Power Supply Company, Taiyuan, China; State Grid Shanxi Electric Power Company, Taiyuan Power Supply Company, Taiyuan, China; Shanxi Key Lab. of Power System Operation and Control, Taiyuan University of Technology, Taiyuan, China; Shanxi Key Lab. of Power System Operation and Control, Taiyuan University of Technology, Taiyuan, China",2021 IEEE 5th Conference on Energy Internet and Energy System Integration (EI2),"25 Feb 2022","2021","","","160","164","With the rapid growth of the penetration rate of renewable energy, the construction of Integrated electricity-natural gas system (IEGS) has important economic and environmental significance. Power-to-gas (P2G) technology, as a new energy conversion and storage method, provides an important way for wind power consumption. Due to the limited local consumption of hydrogen energy and difficulty in exporting, this paper proposes an IEGS optimal scheduling model that considers hydrogen mixing in natural gas pipeline and aims at the lowest system operating cost. After the verification of the improved IEEE 14-node power network and the Belgian 20-node natural gas network coupling system, the operation mode of the IEGS proposed in this paper can expand the hydrogen demand, increase the hydrogen transmission capacity, and promote wind power consumption. At the same time, it can achieve carbon emission reduction and improve the economics of system operation.","","978-1-6654-3425-6","10.1109/EI252483.2021.9713565","National Natural Science Foundation of China (NSFC)(grant numbers:51807129); Shanxi Province Key Research and Development(grant numbers:201903D421029); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9713565","Electricity-natural gas system;wind power;power to gas;hydrogen;economic dispatch","Renewable energy sources;Systems operation;Hydrogen;Pipelines;Energy conversion;Carbon dioxide;System integration","","3","","15","IEEE","25 Feb 2022","","","IEEE","IEEE Conferences"
"Modeling Dynamic Carbon Emissions in Power System Based on Nodal Carbon Intensity Clustering","R. Wang; G. Sun; Q. Wang; Q. Yang","ZJU-UIUC Institute, Zhejiang University, Hangzhou, China; Marketing Service Center of State Grid, Zhejiang Electric Power Co., Ltd., Hangzhou, China; Marketing Service Center of State Grid, Zhejiang Electric Power Co., Ltd., Hangzhou, China; College of Electrical Engineering, Zhejiang University, Hangzhou, China",2022 IEEE 6th Conference on Energy Internet and Energy System Integration (EI2),"10 May 2023","2022","","","3257","3262","Power system is the main force in the battlefield of carbon peaking and carbon neutrality. A fresh look at the power system from a carbon perspective will provide a better reference for the low-carbon transition, and how to better portray the carbon emission pattern of the power system at all times becomes the key to related research. Based on the carbon emission flow (CEF) theory of the power system and the idea of macro dynamic carbon emission factors, this paper proposes the concept of the real-time zoned carbon emission factor. User nodes with similar carbon intensities are divided into the same region through a density-based clustering method, and the dynamic carbon emission factor of this region will be shared with all users inside. The algorithm is assessed through a dynamic simulation study on the IEEE 30-bus system and the results confirm the effectiveness of the proposed solution. By this means, carbon emissions in the power system can be presented in a real-time zoned format, which is useful for the demand-side response as well as power system planning and green power dispatch.","","979-8-3503-4715-9","10.1109/EI256261.2022.10117370","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10117370","dynamic carbon emissions;real-time zoned carbon emission factor;carbon emission flow;nodal carbon intensity;density-based clustering","Heuristic algorithms;Clustering methods;Power system dynamics;Force;Clustering algorithms;Carbon dioxide;System integration","","1","","18","IEEE","10 May 2023","","","IEEE","IEEE Conferences"
"Capacity Configuration in Integrated Energy Production Unit Considering Ladder-Type Trading Under CCER Quota","M. He; Z. Zhang; Q. Huang; X. Tang; W. -J. Lee",NA; NA; NA; NA; NA,2023 IEEE Industry Applications Society Annual Meeting (IAS),"1 Feb 2024","2023","","","1","9","As the issues of renewable energy utilization and environmental pollution become increasingly prominent, to further improve renewable energy efficiency and achieve low carbon emissions, it is necessary to configure the Integrated Energy Production Unit (IEPU) capacity and establish a low-carbon economic operation strategy for the IEPU. By selecting the Chinese certified emission reduction (CCER) quota mechanism, the comparison of configuration results under the traditional carbon trading model without CCER quotas and the ladder-type carbon trading model with CCER quotas, analyzing the synergistic effects between the reward and punishment ladder-type carbon trading mechanism, carbon trading quotas, and capacity configuration, taking into account the impact of the types of device configuration on carbon emissions. To constrain carbon emissions, the reward and punishment ladder-type carbon trading mechanism is introduced, as well as the CCER quota, this paper establishes an optimal full life-cycle cost model, achieving a reasonable capacity configuration for devices with low-carbon effects in the system. Finally, through the analysis of various scenarios, the effectiveness of the proposed capacity configuration strategy is compared and verified, and the most sensitive interval segment of the ladder-type carbon trading parameters is analyzed. Ultimately, renewable energy consumption is improved, and the environmental and economic benefits of the IEPU system are realized.","2576-702X","979-8-3503-2016-9","10.1109/IAS54024.2023.10406353","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10406353","integrated energy system;carbon trading;CCER quota;sensitive interval segment;low-carbon economy effect","Couplings;Renewable energy sources;Analytical models;Costs;Emissions trading;Carbon dioxide;Production","","","","25","IEEE","1 Feb 2024","","","IEEE","IEEE Conferences"
"Curtailment Reduction of Renewable Generations Through Power-to-Hydrogen Opportunities","M. Khatibi","Department of Power Grid Planning, Zanjan Regional Electric Co., Zanjan, Iran",2024 11th Iranian Conference on Renewable Energy and Distribution Generation (ICREDG),"30 Jul 2024","2024","11th","","1","6","With the worldwide increasing penetration of renewable power generations, their curtailment rate has also increased owing to several reasons including the lack of transmission capacity, grid congestion limits, and surplus generation during low load hours. Green hydrogen and Power-to-Hydrogen (PtH) units play an important role in the reduction of renewable power curtailments as well as the reduction of power grid total costs. It is the purpose of this paper to investigate the reduction of renewable generation curtailments via employment of PtH units. Candidate wind farms and PtH units are applied to the modified IEEE 24-bus power system in a 15-year planning scope with an annual load rise of $\% 2$. The MILP problem is solved in GAMS software via Gurobi solver and four cases are taken into account based on the hydrogen bid variations and the curtailment penalty changes. It is observed that without utilizing PtH units, there are large amounts of wind power curtailments. However, in the presence of PtH units, the annual curtailments are decreased significantly. Moreover, both the hydrogen bid as well as the curtailment penalty effect the curtailment reduction of renewable-based generations. The higher the hydrogen bids and curtailment penalties, the more the curtailment reductions.","2325-9280","979-8-3503-6132-2","10.1109/ICREDG61679.2024.10607787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10607787","Renewable power generation;power-to-hydrogen;curtailment reduction","Renewable energy sources;Costs;Employment;Wind farms;Wind power generation;Green hydrogen;Software","","","","21","IEEE","30 Jul 2024","","","IEEE","IEEE Conferences"
"Research on Optimal Dispatch of Integrated Energy System Considering Carbon Trading Mechanism and Demand Response","Q. Li; J. Xu; Y. Jiang; T. Chen; H. Zhou","State Grid Information & Telecommunication Group Co., Ltd., Beijing, China; Beijing FibrLink Communications Co., Ltd., Beijing, China; Beijing FibrLink Communications Co., Ltd., Beijing, China; North China Electric Power University, Beijing, China; North China Electric Power University, Beijing, China",2023 4th International Conference on Smart Grid and Energy Engineering (SGEE),"1 Apr 2024","2023","","","444","447","To reduce carbon emissions and increase the absorption capacity of new energy, three kinds of demand-side response loads that can be reduced, transferred, and replaced are considered, in terms of carbon trading mechanisms. The optimized scheduling model of a wind-light-electric-gas-storage integrated energy distribution network system with the lowest carbon emissions, the lowest comprehensive operating cost, the least amount of wind and light abandonment, and the lowest network loss are taken as the comprehensive optimization objectives. The simulation is carried out on a modified 33-node distribution network system, and the comparative analysis from the results verifies that the flexible load scheduling in the distribution network system can effectively decrease system operating costs and optimize load profiles. The introduction of a carbon trading mechanism can effectively reduce the carbon emissions from the system and further enable the system to obtain carbon trading income and decrease system operating costs.","","979-8-3503-5961-9","10.1109/SGEE60678.2023.10481758","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10481758","electric-gas integrated energy system;carbon emissions;demand response;Distribution network optimization;Flexible loads","Analytical models;Costs;Absorption;Emissions trading;Carbon dioxide;Distribution networks;Demand response","","","","10","IEEE","1 Apr 2024","","","IEEE","IEEE Conferences"
"Research on a Model for Load Flow Tracking and Allocation of Unit Carbon Emissions","J. Hu; X. He; Y. Luo; J. Zhang; L. Pang; J. Zhang; Y. Hu","Power Grid Planning and Research Center of Guizhou Power Grid Co., Ltda, Guizhou, China; Power Grid Planning and Research Center of Guizhou Power Grid Co., Ltda, Guizhou, China; Power Grid Planning and Research Center of Guizhou Power Grid Co., Ltda, Guizhou, China; School of Economics and Management, North China Electric Power University, Beijing, China; School of Economics and Management, North China Electric Power University, Beijing, China; School of Economics and Management, North China Electric Power University, Beijing, China; China Academy of Industrial Internet, Beijing, China",2024 6th Asia Energy and Electrical Engineering Symposium (AEEES),"11 Jun 2024","2024","","","1236","1242","In this study, a novel model for the allocation of car-bon emissions between power generation units and loads in an electrical power system is proposed. The model decomposes the carbon emission structure of the power system into key components, aligning them with corresponding components of the electrical energy determination structure and carbon emission flow calculation indicators. This approach enables the characterization of the distribution of carbon emission components within the system. Quantitative allocation of carbon emissions resulting from system network losses is achieved through load flow tracking, ultimately providing real-time apportionment results for the carbon emissions of the system. The feasibility and accuracy of the model are validated through a case study on the IEEE 14-bus standard nodes.","","979-8-3503-7347-9","10.1109/AEEES61147.2024.10544560","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10544560","carbon emissions;power flow tracing;carbon flow","Electrical engineering;Asia;Carbon dioxide;Real-time systems;Power systems;Resource management;Standards","","","","15","IEEE","11 Jun 2024","","","IEEE","IEEE Conferences"
"Optimal Strategy for Electric Vehicle Charging Decision Considering “Source-Network-Pile”","S. Xu; T. Jin; W. Wu; X. Zhang; H. Tang; Q. Han","Zhejiang Tusheng Power Transmission and Transformation Engineering Co., Ltd. Wenzhou Science and Technology Branch, Zhejiang, China; Nanjing Dongbo Smart Energy Research Institute, Nanjing, China; State Grid (Wenzhou) Comprehensive Energy Service Co., Ltd., Zhejiang, China; Zhejiang Tusheng Power Transmission and Transformation Engineering Co., Ltd. Wenzhou Science and Technology Branch, Zhejiang, China; Nanjing Dongbo Smart Energy Research Institute, Nanjing, China; Nanjing Dongbo Smart Energy Research Institute, Nanjing, China",2021 IEEE Sustainable Power and Energy Conference (iSPEC),"24 Mar 2022","2021","","","2248","2253","Reducing carbon emission is a continuous goal of the new power system. Among numerous strategies of carbon emission reduction, optimizing the charging behavior of electric vehicles (EV) is of great significance to the stable operation of the power system as well as the reduction of carbon emission. This paper proposed a source-network-pile charging decision-making optimization strategy for EVs. Firstly, the photovoltaic (PV) source is introduced into the traffic-grid coupling network model, and the weight calculation method for “source-network-pile” is proposed. Then, a charging strategy for EV considering charging time, carbon emission, charging cost, operating state of coupling network and PV output is proposed. This strategy can reduce the charging queuing time of electric vehicles and reduce carbon emissions of power system. Finally, effectiveness of this strategy is proven by simulation conducted in Matlab.","","978-1-6654-1439-5","10.1109/iSPEC53008.2021.9735512","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9735512","carbon emission;coupling network;electric vehicles;“source-network-pile”","Couplings;Renewable energy sources;Uncertainty;Carbon dioxide;Mathematical models;Electric vehicle charging;User experience","","","","14","IEEE","24 Mar 2022","","","IEEE","IEEE Conferences"
"Deep Search Based Carbon Footprint Analysis","C. Tong; Y. Chen; P. Liu; Y. Zhang; W. Tai; W. Zhan","State Grid Zhejiang Electric Power Co. Ltd, Hangzhou, China; State Grid Zhejiang Electric Power Co. Ltd, Hangzhou, China; Nanjing Dongbo Smart Energy Research Institute, Nanjing, China; School of Electrical Engineering, Southeast University, Nanjing, China; Nanjing Dongbo Smart Energy Research Institute, Nanjing, China; State Grid Zhejiang Electric Power Co. Ltd, Hangzhou, China",2022 IEEE 5th International Electrical and Energy Conference (CIEEC),"11 Aug 2022","2022","","","2970","2973","It is important to grasp the carbon footprint of power grid and grasp the carbon emission trend of power grid for the regulation of power grid. This paper firstly constructs a power supply carbon emission model to analyze the carbon emission of power supply under different operating conditions. Then, we propose a depth search-based carbon footprint tracking algorithm to build a real-world carbon footprint map of a certain area, which can dynamically track and display the distribution of carbon flows in a certain area, the direction of carbon flows of different power sources and carbon emissions of different regions, so as to facilitate dispatchers to grasp the carbon emission situation of the power grid and provide auxiliary support for power grid regulation and control.","","978-1-6654-1104-2","10.1109/CIEEC54735.2022.9845947","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9845947","Carbon footprint analysis;carbon emmision model;deep search;power grid control","Analytical models;Visualization;Power supplies;Urban areas;Carbon dioxide;Companies;Power grids","","","","10","IEEE","11 Aug 2022","","","IEEE","IEEE Conferences"
"Adaptive Coordination Control among PV, Battery, and Methane Generation Unit","L. Wang; W. Yin; Q. Pan; H. He; Y. Zhang","State Grid Jiangsu Electric Power Company, Suzhou Electric Power Supply Company, Suzhou, China; State Grid Jiangsu Electric Power Company, Suzhou Electric Power Supply Company, Suzhou, China; State Grid Jiangsu Electric Power Company, Suzhou Electric Power Supply Company, Suzhou, China; College of Electrical Engineering, Zhejiang University, Hangzhou, China; College of Electrical Engineering, Zhejiang University, Hangzhou, China",2020 10th International Conference on Power and Energy Systems (ICPES),"15 Feb 2021","2020","","","170","174","Methane generation unit (MGU) can make use of power electricity and carbon dioxide to produce methane with the biocatalyst of methanogenic bacteria. In this paper, a simple external electrical characteristic model of MGU is constructed based on the accumulated experimental data and control variable method. Furthermore, the abovementioned model is applied in the islanded dc microgrid, and the adaptive coordination control strategy among photovoltaic (PV) generator, storage battery, MGU and local load is introduced based on dc bus voltage value. When in charging situation, the dc bus voltage will grow with the increase of the state-of-charge (SoC) of the battery, and the power consumption of MGU can adaptively increase with the increase of dc bus voltage. Because the much input power of MGU will produce hydrogen gas and suppress the activity of methanogens. Hence, the PV generator needs to limit its output power if the battery and MGU all work at their critical point. When in discharging situation, MGU needs to be cut out if the dc bus voltage drops to the setting value, then the battery will discharge to supply the local load till the next day.","","978-1-6654-0494-5","10.1109/ICPES51309.2020.9349689","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9349689","Methane generation unit;PV generator;storage battery;adaptive coordination control","Methane;Microgrids;Carbon dioxide;Electric variables;Generators;Batteries;Load modeling","","","","10","IEEE","15 Feb 2021","","","IEEE","IEEE Conferences"
"Optimal Operation of Carbon Capture Power Plants Considering Carbon Trading under Low Carbon Economy","Z. Liu; X. Kong; S. Li; B. Gao; Y. Gao; Y. Wang","Key Laboratory of Smart Grid of Ministry of Education, Tianjin University, Tianjin, China; Key Laboratory of Smart Grid of Ministry of Education, Tianjin University, Tianjin, China; Key Laboratory of Smart Grid of Ministry of Education, Tianjin University, Tianjin, China; Key Laboratory of Smart Grid of Ministry of Education, Tianjin University, Tianjin, China; State Grid Tianjin Electric Power Company, State Grid Tianjin Economic and Technological Research Institute, Tianjin, China; State Grid Tianjin Electric Power Company, Tianjin, China",2022 25th International Conference on Electrical Machines and Systems (ICEMS),"21 Dec 2022","2022","","","1","5","Carbon capture power plants(CCPP) are one of the most critical technologies for achieving low carbon development and carbon reduction targets for energy and power. Compared with traditional thermal power plants, their larger operation period and more flexible scheduling methods have a wide range of application prospects, bringing a new impact on the traditional power system planning and operation. In view of China's power development, this paper proposes an optimization operation model for carbon capture power plants in the context of low-carbon economic. The method first analyzes the carbon capture power plants’ power side costs according to their operational characteristics, in which a stepped carbon trading cost model is used to calculate the carbon costs more accurately. Then an objective function is constructed based on the objectives of minimizing the costs and carbon emissions, and various operational constraints are identified. Finally, based on the case study, the operating conditions of carbon capture power plants under different scenarios are simulated and optimized. The results show that the model is able to realize the low-carbon economic operation optimization of carbon capture power plants, reflecting its accuracy and effectiveness.","2642-5513","978-1-6654-9302-4","10.1109/ICEMS56177.2022.9983254","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9983254","Carbon capture power plant;Stepped carbon trading model;Optimal operation;Integrated energy systems","Energy consumption;Costs;Carbon dioxide;Emissions trading;Power system planning;Wind power generation;Object recognition","","3","","5","IEEE","21 Dec 2022","","","IEEE","IEEE Conferences"
"Development of technologies for using carbon dioxide emissions by producing methanol as a prerequisite for the transformation of energy","A. Pilipenko","S. I. Vavilov Institute for the History of Science and Technology of the Russian Academy of Sciences, Moscow, Russian Federation",2021 International Conference Engineering Technologies and Computer Science (EnT),"29 Nov 2021","2021","","","140","145","In connection with forecasts of the inability of renewable energy at the current pace of its development, to completely replace traditional energy sources by 2050, the problem of their decarbonization arises. With the aim of removing the greenhouse gas CO2, the technology of carbon capture and storage of carbon dioxide CCS (carbon capture storage) from the emissions of thermal power plants (TPP) is spreading around the world. However, there is no commercial interest in CO2 disposal and CCS is not developing fast enough. More than 30,000 Mt. of emissions are made in the world annually. But actually caught by CCS technology about 40 Mt. CCS technology involves costly processes, including drilling wells in the right place to great depths. A large-scale process of converting CO2 into fuel (methanol) with the possibility of generating electricity may turn out to be less costly and more efficient. An additional incentive to expand the ways of utilizing CO2 can be the choice of the same fuel as a means of long-term accumulation of excess electricity in renewable energy sources. A favorable condition for such a decision is the territorial proximity of thermal power plants or industrial enterprises that burn hydrocarbons. We consider the development of technologies for producing low carbon footprint methanol, methanol reforming and high power fuel cell technology.","","978-1-6654-2674-9","10.1109/EnT52731.2021.00032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9623030","carbon dioxide;methanol;reforming;hydrogen;fuel cell;membrane electrode assemblies;electricity","Electrodes;Renewable energy sources;Greenhouse effect;Hydrogen;Fuel cells;Low-carbon economy;Hydrocarbons","","1","","35","USGov","29 Nov 2021","","","IEEE","IEEE Conferences"
